basin,region,site_name,sample,depth,unique,type,family,family_count,oto_count_total,sed_weight_whole_sample_kg,sed_weight_500_kg
Pacific,Gulf of Panama,Saboga,AT19-1-3,30,AT19-1-3-30,core,Gobiidae,3,5,0.28651,0.054781
Pacific,Gulf of Panama,Saboga,AT19-1-3,30,AT19-1-3-30,core,Scorpaenidae,1,5,0.28651,0.054781
Pacific,Gulf of Panama,Saboga,AT19-1-3,30,AT19-1-3-30,core,Sin_identificar,1,5,0.28651,0.054781
Pacific,Gulf of Panama,Saboga,AT19-1-3,35,AT19-1-3-35,core,Apogonidae,1,5,0.31711,0.064009
Pacific,Gulf of Panama,Saboga,AT19-1-3,35,AT19-1-3-35,core,Gobiidae,2,5,0.31711,0.064009
Pacific,Gulf of Panama,Saboga,AT19-1-3,35,AT19-1-3-35,core,Scorpaenidae,1,5,0.31711,0.064009
Pacific,Gulf of Panama,Saboga,AT19-1-3,35,AT19-1-3-35,core,Haemulidae,1,5,0.31711,0.064009
Pacific,Gulf of Panama,Saboga,AT19-1-3,40,AT19-1-3-40,core,Haemulidae,1,5,0.29725,0.067756
Pacific,Gulf of Panama,Saboga,AT19-1-3,40,AT19-1-3-40,core,Pomacentridae,1,5,0.29725,0.067756
Pacific,Gulf of Panama,Saboga,AT19-1-3,40,AT19-1-3-40,core,Gobiidae,1,5,0.29725,0.067756
Pacific,Gulf of Panama,Saboga,AT19-1-3,40,AT19-1-3-40,core,Apogonidae,2,5,0.29725,0.067756
Pacific,Gulf of Panama,Saboga,AT19-1-3,45,AT19-1-3-45,core,Serranidae,1,6,0.27581,0.037908
Pacific,Gulf of Panama,Saboga,AT19-1-3,45,AT19-1-3-45,core,Pomacentridae,1,6,0.27581,0.037908
Pacific,Gulf of Panama,Saboga,AT19-1-3,45,AT19-1-3-45,core,Gobiidae,1,6,0.27581,0.037908
Pacific,Gulf of Panama,Saboga,AT19-1-3,45,AT19-1-3-45,core,Sin_identificar,3,6,0.27581,0.037908
Pacific,Gulf of Panama,Saboga,AT19-1-3,50,AT19-1-3-50,core,Haemulidae,1,6,0.30253,0.043713
Pacific,Gulf of Panama,Saboga,AT19-1-3,50,AT19-1-3-50,core,Gobiidae,3,6,0.30253,0.043713
Pacific,Gulf of Panama,Saboga,AT19-1-3,50,AT19-1-3-50,core,Sin_identificar,2,6,0.30253,0.043713
Pacific,Gulf of Panama,Saboga,AT19-1-3,55,AT19-1-3-55,core,Apogonidae,1,3,0.2953,0.053674
Pacific,Gulf of Panama,Saboga,AT19-1-3,55,AT19-1-3-55,core,Gobiidae,1,3,0.2953,0.053674
Pacific,Gulf of Panama,Saboga,AT19-1-3,55,AT19-1-3-55,core,Sin_identificar,1,3,0.2953,0.053674
Pacific,Gulf of Panama,Saboga,AT19-1-3,60,AT19-1-3-60,core,Gobiidae,2,9,0.29403,0.056092
Pacific,Gulf of Panama,Saboga,AT19-1-3,60,AT19-1-3-60,core,Engraulidae,1,9,0.29403,0.056092
Pacific,Gulf of Panama,Saboga,AT19-1-3,60,AT19-1-3-60,core,Apogonidae,2,9,0.29403,0.056092
Pacific,Gulf of Panama,Saboga,AT19-1-3,60,AT19-1-3-60,core,Bregmacerotidae,1,9,0.29403,0.056092
Pacific,Gulf of Panama,Saboga,AT19-1-3,60,AT19-1-3-60,core,Pomacentridae,1,9,0.29403,0.056092
Pacific,Gulf of Panama,Saboga,AT19-1-3,60,AT19-1-3-60,core,Sin_identificar,2,9,0.29403,0.056092
Pacific,Gulf of Panama,Saboga,AT19-1-3,65,AT19-1-3-65,core,Gerreidae,3,8,0.28114,0.062389
Pacific,Gulf of Panama,Saboga,AT19-1-3,65,AT19-1-3-65,core,Gobiidae,1,8,0.28114,0.062389
Pacific,Gulf of Panama,Saboga,AT19-1-3,65,AT19-1-3-65,core,Sin_identificar,4,8,0.28114,0.062389
Pacific,Gulf of Panama,Saboga,AT19-1-3,70,AT19-1-3-70,core,Gobiidae,1,5,0.31532,0.071462
Pacific,Gulf of Panama,Saboga,AT19-1-3,70,AT19-1-3-70,core,Apogonidae,1,5,0.31532,0.071462
Pacific,Gulf of Panama,Saboga,AT19-1-3,70,AT19-1-3-70,core,Sin_identificar,3,5,0.31532,0.071462
Pacific,Gulf of Panama,Saboga,AT19-1-3,75,AT19-1-3-75,core,Gobiidae,2,5,0.30855,0.073627
Pacific,Gulf of Panama,Saboga,AT19-1-3,75,AT19-1-3-75,core,Bythitidae,1,5,0.30855,0.073627
Pacific,Gulf of Panama,Saboga,AT19-1-3,75,AT19-1-3-75,core,Sin_identificar,2,5,0.30855,0.073627
Pacific,Gulf of Panama,Saboga,AT19-1-3,80,AT19-1-3-80,core,Sciaenidae,1,6,0.32986,0.077033
Pacific,Gulf of Panama,Saboga,AT19-1-3,80,AT19-1-3-80,core,Haemulidae,1,6,0.32986,0.077033
Pacific,Gulf of Panama,Saboga,AT19-1-3,80,AT19-1-3-80,core,Scorpaenidae,1,6,0.32986,0.077033
Pacific,Gulf of Panama,Saboga,AT19-1-3,80,AT19-1-3-80,core,Gobiidae,2,6,0.32986,0.077033
Pacific,Gulf of Panama,Saboga,AT19-1-3,80,AT19-1-3-80,core,Sin_identificar,1,6,0.32986,0.077033
Pacific,Gulf of Panama,Saboga,AT19-1-3,85,AT19-1-3-85,core,Gobiidae,1,3,0.27583,0.055737
Pacific,Gulf of Panama,Saboga,AT19-1-3,85,AT19-1-3-85,core,Bythitidae,1,3,0.27583,0.055737
Pacific,Gulf of Panama,Saboga,AT19-1-3,85,AT19-1-3-85,core,Apogonidae,1,3,0.27583,0.055737
Pacific,Gulf of Panama,Saboga,AT19-1-3,90,AT19-1-3-90,core,Bythitidae,2,7,0.30121,0.052976
Pacific,Gulf of Panama,Saboga,AT19-1-3,90,AT19-1-3-90,core,Muraenidae,1,7,0.30121,0.052976
Pacific,Gulf of Panama,Saboga,AT19-1-3,90,AT19-1-3-90,core,Sin_identificar,4,7,0.30121,0.052976
Pacific,Gulf of Panama,Saboga,AT19-1-3,95,AT19-1-3-95,core,Labridae,1,2,0.29962,0.055643
Pacific,Gulf of Panama,Saboga,AT19-1-3,95,AT19-1-3-95,core,Sin_identificar,1,2,0.29962,0.055643
Pacific,Gulf of Panama,Saboga,AT19-1-3,100,AT19-1-3-100,core,.,0,0,0.31139,0.055397
Pacific,Gulf of Panama,Saboga,AT19-1-3,105,AT19-1-3-105,core,Pomacentridae,2,4,0.26438,0.048338
Pacific,Gulf of Panama,Saboga,AT19-1-3,105,AT19-1-3-105,core,Gobiidae,1,4,0.26438,0.048338
Pacific,Gulf of Panama,Saboga,AT19-1-3,105,AT19-1-3-105,core,Sin_identificar,1,4,0.26438,0.048338
Pacific,Gulf of Panama,Saboga,AT19-1-3,110,AT19-1-3-110,core,Gobiidae,2,3,0.27426,0.051402
Pacific,Gulf of Panama,Saboga,AT19-1-3,110,AT19-1-3-110,core,Sin_identificar,1,3,0.27426,0.051402
Pacific,Gulf of Panama,Saboga,AT19-1-3,115,AT19-1-3-115,core,Pomacentridae,1,1,0.2753,0.043228
Pacific,Gulf of Panama,Saboga,AT19-1-3,120,AT19-1-3-120,core,Haemulidae,1,5,0.32173,0.042931
Pacific,Gulf of Panama,Saboga,AT19-1-3,120,AT19-1-3-120,core,Gobiidae,2,5,0.32173,0.042931
Pacific,Gulf of Panama,Saboga,AT19-1-3,120,AT19-1-3-120,core,Apogonidae,2,5,0.32173,0.042931
Pacific,Gulf of Panama,Saboga,AT19-1-3,125,AT19-1-3-125,core,Gerreidae,1,3,0.31235,0.036277
Pacific,Gulf of Panama,Saboga,AT19-1-3,125,AT19-1-3-125,core,Gobiidae,1,3,0.31235,0.036277
Pacific,Gulf of Panama,Saboga,AT19-1-3,125,AT19-1-3-125,core,Sin_identificar,1,3,0.31235,0.036277
Pacific,Gulf of Panama,Saboga,AT19-1-3,130,AT19-1-3-130,core,Sin_identificar,1,3,0.2544,0.039688
Pacific,Gulf of Panama,Saboga,AT19-1-3,130,AT19-1-3-130,core,Apogonidae,1,3,0.2544,0.039688
Pacific,Gulf of Panama,Saboga,AT19-1-3,130,AT19-1-3-130,core,Gobiidae,1,3,0.2544,0.039688
Pacific,Gulf of Panama,Saboga,AT19-1-3,135,AT19-1-3-135,core,Haemulidae,1,3,0.24169,0.040165
Pacific,Gulf of Panama,Saboga,AT19-1-3,135,AT19-1-3-135,core,Sciaenidae,1,3,0.24169,0.040165
Pacific,Gulf of Panama,Saboga,AT19-1-3,135,AT19-1-3-135,core,Gobiidae,1,3,0.24169,0.040165
Pacific,Gulf of Panama,Saboga,AT19-1-3,140,AT19-1-3-140,core,Gobiidae,3,8,0.25578,0.041373
Pacific,Gulf of Panama,Saboga,AT19-1-3,140,AT19-1-3-140,core,Scorpaenidae,1,8,0.25578,0.041373
Pacific,Gulf of Panama,Saboga,AT19-1-3,140,AT19-1-3-140,core,Haemulidae,2,8,0.25578,0.041373
Pacific,Gulf of Panama,Saboga,AT19-1-3,140,AT19-1-3-140,core,Sin_identificar,2,8,0.25578,0.041373
Pacific,Gulf of Panama,Saboga,AT19-1-3,145,AT19-1-3-145,core,Engraulidae,1,2,0.24726,0.04111
Pacific,Gulf of Panama,Saboga,AT19-1-3,145,AT19-1-3-145,core,Sin_identificar,1,2,0.24726,0.04111
Pacific,Gulf of Panama,Saboga,AT19-1-3,150,AT19-1-3-150,core,Gerreidae,1,1,0.2873,0.046676
Pacific,Gulf of Panama,Saboga,AT19-1-3,155,AT19-1-3-155,core,Apogonidae,4,4,0.27396,0.035234
Pacific,Gulf of Panama,Saboga,AT19-1-3,160,AT19-1-3-160,core,Gobiidae,2,3,0.24312,0.035292
Pacific,Gulf of Panama,Saboga,AT19-1-3,160,AT19-1-3-160,core,Apogonidae,1,3,0.24312,0.035292
Pacific,Gulf of Panama,Saboga,AT19-1-3,165,AT19-1-3-165,core,Gobiidae,1,4,0.26069,0.033252
Pacific,Gulf of Panama,Saboga,AT19-1-3,165,AT19-1-3-165,core,Apogonidae,1,4,0.26069,0.033252
Pacific,Gulf of Panama,Saboga,AT19-1-3,165,AT19-1-3-165,core,Sin_identificar,2,4,0.26069,0.033252
Pacific,Gulf of Panama,Saboga,AT19-1-3,170,AT19-1-3-170,core,Scorpaenidae,1,4,0.27285,0.034418
Pacific,Gulf of Panama,Saboga,AT19-1-3,170,AT19-1-3-170,core,Sin_identificar,3,4,0.27285,0.034418
Pacific,Gulf of Panama,Saboga,AT19-1-3,175,AT19-1-3-175,core,Gobiidae,1,2,0.28849,0.041644
Pacific,Gulf of Panama,Saboga,AT19-1-3,175,AT19-1-3-175,core,Apogonidae,1,2,0.28849,0.041644
Pacific,Gulf of Panama,Saboga,AT19-1-3,180,AT19-1-3-180,core,Sin_identificar,2,2,0.28908,0.040177
Pacific,Gulf of Panama,Saboga,AT19-1-3,185,AT19-1-3-185,core,Apogonidae,2,5,0.26568,0.050785
Pacific,Gulf of Panama,Saboga,AT19-1-3,185,AT19-1-3-185,core,Gobiidae,1,5,0.26568,0.050785
Pacific,Gulf of Panama,Saboga,AT19-1-3,185,AT19-1-3-185,core,Sin_identificar,1,5,0.26568,0.050785
Pacific,Gulf of Panama,Saboga,AT19-1-3,185,AT19-1-3-185,core,Congridae,1,5,0.26568,0.050785
Pacific,Gulf of Panama,Saboga,AT19-1-3,190,AT19-1-3-190,core,Sin_identificar,2,2,0.26254,0.04536
Pacific,Gulf of Panama,Saboga,AT19-1-3,195,AT19-1-3-195,core,Scorpaenidae,1,5,0.29595,0.050239
Pacific,Gulf of Panama,Saboga,AT19-1-3,195,AT19-1-3-195,core,Haemulidae,1,5,0.29595,0.050239
Pacific,Gulf of Panama,Saboga,AT19-1-3,195,AT19-1-3-195,core,Gobiidae,3,5,0.29595,0.050239
Pacific,Gulf of Panama,Saboga,AT19-1-3,200,AT19-1-3-200,core,Gobiidae,9,15,0.2921,0.060369
Pacific,Gulf of Panama,Saboga,AT19-1-3,200,AT19-1-3-200,core,Sin_identificar,6,15,0.2921,0.060369
Pacific,Gulf of Panama,Saboga,AT19-1-3,205,AT19-1-3-205,core,Apogonidae,1,2,0.27875,0.048102
Pacific,Gulf of Panama,Saboga,AT19-1-3,205,AT19-1-3-205,core,Sin_identificar,1,2,0.27875,0.048102
Pacific,Gulf of Panama,Saboga,AT19-1-3,210,AT19-1-3-210,core,Engraulidae,1,7,0.29989,0.046283
Pacific,Gulf of Panama,Saboga,AT19-1-3,210,AT19-1-3-210,core,Apogonidae,1,7,0.29989,0.046283
Pacific,Gulf of Panama,Saboga,AT19-1-3,210,AT19-1-3-210,core,Scorpaenidae,1,7,0.29989,0.046283
Pacific,Gulf of Panama,Saboga,AT19-1-3,210,AT19-1-3-210,core,Bythitidae,1,7,0.29989,0.046283
Pacific,Gulf of Panama,Saboga,AT19-1-3,210,AT19-1-3-210,core,Pomacentridae,1,7,0.29989,0.046283
Pacific,Gulf of Panama,Saboga,AT19-1-3,210,AT19-1-3-210,core,Sin_identificar,2,7,0.29989,0.046283
Pacific,Gulf of Panama,Saboga,AT19-1-3,215,AT19-1-3-215,core,Gerreidae,1,2,0.29278,0.045988
Pacific,Gulf of Panama,Saboga,AT19-1-3,215,AT19-1-3-215,core,Gobiidae,1,2,0.29278,0.045988
Pacific,Gulf of Panama,Saboga,AT19-1-3,220,AT19-1-3-220,core,Gobiidae,4,7,0.31945,0.047674
Pacific,Gulf of Panama,Saboga,AT19-1-3,220,AT19-1-3-220,core,Haemulidae,1,7,0.31945,0.047674
Pacific,Gulf of Panama,Saboga,AT19-1-3,220,AT19-1-3-220,core,Apogonidae,1,7,0.31945,0.047674
Pacific,Gulf of Panama,Saboga,AT19-1-3,220,AT19-1-3-220,core,Sin_identificar,1,7,0.31945,0.047674
Pacific,Gulf of Panama,Saboga,AT19-1-3,225,AT19-1-3-225,core,Haemulidae,1,5,0.29565,0.041024
Pacific,Gulf of Panama,Saboga,AT19-1-3,225,AT19-1-3-225,core,Apogonidae,1,5,0.29565,0.041024
Pacific,Gulf of Panama,Saboga,AT19-1-3,225,AT19-1-3-225,core,Bythitidae,1,5,0.29565,0.041024
Pacific,Gulf of Panama,Saboga,AT19-1-3,225,AT19-1-3-225,core,Sin_identificar,2,5,0.29565,0.041024
Pacific,Gulf of Panama,Saboga,AT19-1-3,230,AT19-1-3-230,core,Labridae,1,4,0.28036,0.038102
Pacific,Gulf of Panama,Saboga,AT19-1-3,230,AT19-1-3-230,core,Gobiidae,2,4,0.28036,0.038102
Pacific,Gulf of Panama,Saboga,AT19-1-3,230,AT19-1-3-230,core,Sin_identificar,1,4,0.28036,0.038102
Pacific,Gulf of Panama,Saboga,AT19-1-3,235,AT19-1-3-235,core,Sin_identificar,1,1,0.28898,0.039828
Pacific,Gulf of Panama,Saboga,AT19-1-3,240,AT19-1-3-240,core,Gobiidae,1,3,0.28972,0.041084
Pacific,Gulf of Panama,Saboga,AT19-1-3,240,AT19-1-3-240,core,Pomacentridae,2,3,0.28972,0.041084
Pacific,Gulf of Panama,Saboga,AT19-1-3,245,AT19-1-3-245,core,Sin_identificar,1,5,0.24547,0.040011
Pacific,Gulf of Panama,Saboga,AT19-1-3,245,AT19-1-3-245,core,Engraulidae,1,5,0.24547,0.040011
Pacific,Gulf of Panama,Saboga,AT19-1-3,245,AT19-1-3-245,core,Gobiidae,2,5,0.24547,0.040011
Pacific,Gulf of Panama,Saboga,AT19-1-3,245,AT19-1-3-245,core,Apogonidae,1,5,0.24547,0.040011
Pacific,Gulf of Panama,Saboga,AT19-1-3,250,AT19-1-3-250,core,Gobiidae,1,2,0.24871,0.042736
Pacific,Gulf of Panama,Saboga,AT19-1-3,250,AT19-1-3-250,core,Sin_identificar,1,2,0.24871,0.042736
Pacific,Gulf of Panama,Saboga,AT19-1-3,255,AT19-1-3-255,core,Apogonidae,1,2,0.2425,0.038454
Pacific,Gulf of Panama,Saboga,AT19-1-3,255,AT19-1-3-255,core,Scorpaenidae,1,2,0.2425,0.038454
Pacific,Gulf of Panama,Saboga,AT19-1-3,260,AT19-1-3-260,core,Serranidae,1,4,0.27868,0.045996
Pacific,Gulf of Panama,Saboga,AT19-1-3,260,AT19-1-3-260,core,Scorpaenidae,1,4,0.27868,0.045996
Pacific,Gulf of Panama,Saboga,AT19-1-3,260,AT19-1-3-260,core,Gobiidae,2,4,0.27868,0.045996
Pacific,Gulf of Panama,Saboga,AT19-1-3,265,AT19-1-3-265,core,Gobiidae,1,2,0.23025,0.039296
Pacific,Gulf of Panama,Saboga,AT19-1-3,265,AT19-1-3-265,core,Sin_identificar,1,2,0.23025,0.039296
Pacific,Gulf of Panama,Saboga,AT19-1-3,270,AT19-1-3-270,core,Gobiidae,2,3,0.25157,0.040719
Pacific,Gulf of Panama,Saboga,AT19-1-3,270,AT19-1-3-270,core,Apogonidae,1,3,0.25157,0.040719
Pacific,Gulf of Panama,Saboga,AT19-1-3,275,AT19-1-3-275,core,Sin_identificar,2,2,0.25224,0.044787
Pacific,Gulf of Panama,Saboga,AT19-1-3,280,AT19-1-3-280,core,Mullidae,1,1,0.24245,0.044772
Pacific,Gulf of Panama,Saboga,AT19-1-3,285,AT19-1-3-285,core,Bregmacerotidae,1,7,0.2274,0.045404
Pacific,Gulf of Panama,Saboga,AT19-1-3,285,AT19-1-3-285,core,Labridae,1,7,0.2274,0.045404
Pacific,Gulf of Panama,Saboga,AT19-1-3,285,AT19-1-3-285,core,Haemulidae,2,7,0.2274,0.045404
Pacific,Gulf of Panama,Saboga,AT19-1-3,285,AT19-1-3-285,core,Engraulidae,2,7,0.2274,0.045404
Pacific,Gulf of Panama,Saboga,AT19-1-3,285,AT19-1-3-285,core,Apogonidae,1,7,0.2274,0.045404
Pacific,Gulf of Panama,Saboga,AT19-1-3,290,AT19-1-3-290,core,Engraulidae,1,4,0.25278,0.049462
Pacific,Gulf of Panama,Saboga,AT19-1-3,290,AT19-1-3-290,core,Apogonidae,1,4,0.25278,0.049462
Pacific,Gulf of Panama,Saboga,AT19-1-3,290,AT19-1-3-290,core,Gobiidae,2,4,0.25278,0.049462
Pacific,Gulf of Panama,Saboga,AT19-1-3,295,AT19-1-3-295,core,Ophidiidae,1,9,0.26349,0.054593
Pacific,Gulf of Panama,Saboga,AT19-1-3,295,AT19-1-3-295,core,Gobiidae,2,9,0.26349,0.054593
Pacific,Gulf of Panama,Saboga,AT19-1-3,295,AT19-1-3-295,core,Apogonidae,1,9,0.26349,0.054593
Pacific,Gulf of Panama,Saboga,AT19-1-3,295,AT19-1-3-295,core,Carangidae,1,9,0.26349,0.054593
Pacific,Gulf of Panama,Saboga,AT19-1-3,295,AT19-1-3-295,core,Sin_identificar,4,9,0.26349,0.054593
Pacific,Gulf of Panama,Saboga,AT19-1-3,300,AT19-1-3-300,core,Pomacentridae,4,6,0.28356,0.055804
Pacific,Gulf of Panama,Saboga,AT19-1-3,300,AT19-1-3-300,core,Sin_identificar,1,6,0.28356,0.055804
Pacific,Gulf of Panama,Saboga,AT19-1-3,300,AT19-1-3-300,core,Ophidiidae,1,6,0.28356,0.055804
Pacific,Gulf of Panama,Saboga,AT19-1-3,305,AT19-1-3-305,core,Gobiidae,4,8,0.26212,0.055944
Pacific,Gulf of Panama,Saboga,AT19-1-3,305,AT19-1-3-305,core,Apogonidae,1,8,0.26212,0.055944
Pacific,Gulf of Panama,Saboga,AT19-1-3,305,AT19-1-3-305,core,Haemulidae,2,8,0.26212,0.055944
Pacific,Gulf of Panama,Saboga,AT19-1-3,305,AT19-1-3-305,core,Sin_identificar,1,8,0.26212,0.055944
Pacific,Gulf of Panama,Saboga,AT19-1-3,310,AT19-1-3-310,core,Gobiidae,3,8,0.25084,0.052557
Pacific,Gulf of Panama,Saboga,AT19-1-3,310,AT19-1-3-310,core,Labridae,1,8,0.25084,0.052557
Pacific,Gulf of Panama,Saboga,AT19-1-3,310,AT19-1-3-310,core,Sin_identificar,4,8,0.25084,0.052557
Pacific,Gulf of Panama,Saboga,AT19-1-3,315,AT19-1-3-315,core,Gobiidae,2,6,0.30082,0.060443
Pacific,Gulf of Panama,Saboga,AT19-1-3,315,AT19-1-3-315,core,Pomacentridae,1,6,0.30082,0.060443
Pacific,Gulf of Panama,Saboga,AT19-1-3,315,AT19-1-3-315,core,Engraulidae,1,6,0.30082,0.060443
Pacific,Gulf of Panama,Saboga,AT19-1-3,315,AT19-1-3-315,core,Apogonidae,1,6,0.30082,0.060443
Pacific,Gulf of Panama,Saboga,AT19-1-3,315,AT19-1-3-315,core,Sin_identificar,1,6,0.30082,0.060443
Pacific,Gulf of Panama,Saboga,AT19-1-3,320,AT19-1-3-320,core,Haemulidae,1,7,0.26091,0.061267
Pacific,Gulf of Panama,Saboga,AT19-1-3,320,AT19-1-3-320,core,Pomacentridae,1,7,0.26091,0.061267
Pacific,Gulf of Panama,Saboga,AT19-1-3,320,AT19-1-3-320,core,Engraulidae,2,7,0.26091,0.061267
Pacific,Gulf of Panama,Saboga,AT19-1-3,320,AT19-1-3-320,core,Gobiidae,2,7,0.26091,0.061267
Pacific,Gulf of Panama,Saboga,AT19-1-3,320,AT19-1-3-320,core,Sin_identificar,1,7,0.26091,0.061267
Pacific,Gulf of Panama,Saboga,AT19-1-3,325,AT19-1-3-325,core,Scorpaenidae,1,6,0.31289,0.049144
Pacific,Gulf of Panama,Saboga,AT19-1-3,325,AT19-1-3-325,core,Apogonidae,1,6,0.31289,0.049144
Pacific,Gulf of Panama,Saboga,AT19-1-3,325,AT19-1-3-325,core,Engraulidae,1,6,0.31289,0.049144
Pacific,Gulf of Panama,Saboga,AT19-1-3,325,AT19-1-3-325,core,Gobiidae,3,6,0.31289,0.049144
Pacific,Gulf of Panama,Saboga,AT19-1-3,330,AT19-1-3-330,core,Apogonidae,1,5,0.26827,0.05618
Pacific,Gulf of Panama,Saboga,AT19-1-3,330,AT19-1-3-330,core,Gobiidae,2,5,0.26827,0.05618
Pacific,Gulf of Panama,Saboga,AT19-1-3,330,AT19-1-3-330,core,Haemulidae,1,5,0.26827,0.05618
Pacific,Gulf of Panama,Saboga,AT19-1-3,330,AT19-1-3-330,core,Sin_identificar,1,5,0.26827,0.05618
Pacific,Gulf of Panama,Saboga,AT19-1-3,335,AT19-1-3-335,core,Gobiidae,3,7,0.30761,0.068204
Pacific,Gulf of Panama,Saboga,AT19-1-3,335,AT19-1-3-335,core,Scorpaenidae,1,7,0.30761,0.068204
Pacific,Gulf of Panama,Saboga,AT19-1-3,335,AT19-1-3-335,core,Sin_identificar,1,7,0.30761,0.068204
Pacific,Gulf of Panama,Saboga,AT19-1-3,335,AT19-1-3-335,core,Sin_identificar,2,7,0.30761,0.068204
Pacific,Gulf of Panama,Saboga,AT19-1-3,340,AT19-1-3-340,core,Gobiidae,8,15,0.30505,0.066394
Pacific,Gulf of Panama,Saboga,AT19-1-3,340,AT19-1-3-340,core,Scorpaenidae,1,15,0.30505,0.066394
Pacific,Gulf of Panama,Saboga,AT19-1-3,340,AT19-1-3-340,core,Pomacentridae,4,15,0.30505,0.066394
Pacific,Gulf of Panama,Saboga,AT19-1-3,340,AT19-1-3-340,core,Apogonidae,1,15,0.30505,0.066394
Pacific,Gulf of Panama,Saboga,AT19-1-3,340,AT19-1-3-340,core,Engraulidae,1,15,0.30505,0.066394
Pacific,Gulf of Panama,Saboga,AT19-1-3,345,AT19-1-3-345,core,Gobiidae,4,9,0.29898,0.083216
Pacific,Gulf of Panama,Saboga,AT19-1-3,345,AT19-1-3-345,core,Apogonidae,1,9,0.29898,0.083216
Pacific,Gulf of Panama,Saboga,AT19-1-3,345,AT19-1-3-345,core,Labridae,1,9,0.29898,0.083216
Pacific,Gulf of Panama,Saboga,AT19-1-3,345,AT19-1-3-345,core,Sin_identificar,3,9,0.29898,0.083216
Pacific,Gulf of Panama,Saboga,AT19-1-3,350,AT19-1-3-350,core,Apogonidae,4,10,0.35712,0.071602
Pacific,Gulf of Panama,Saboga,AT19-1-3,350,AT19-1-3-350,core,Pomacentridae,1,10,0.35712,0.071602
Pacific,Gulf of Panama,Saboga,AT19-1-3,350,AT19-1-3-350,core,Albulidae,1,10,0.35712,0.071602
Pacific,Gulf of Panama,Saboga,AT19-1-3,350,AT19-1-3-350,core,Gobiidae,3,10,0.35712,0.071602
Pacific,Gulf of Panama,Saboga,AT19-1-3,350,AT19-1-3-350,core,Engraulidae,1,10,0.35712,0.071602
Pacific,Gulf of Panama,Saboga,AT19-1-3,355,AT19-1-3-355,core,Apogonidae,3,6,0.32493,0.052363
Pacific,Gulf of Panama,Saboga,AT19-1-3,355,AT19-1-3-355,core,Sin_identificar,2,6,0.32493,0.052363
Pacific,Gulf of Panama,Saboga,AT19-1-3,355,AT19-1-3-355,core,Sciaenidae,1,6,0.32493,0.052363
Pacific,Gulf of Panama,Saboga,AT19-1-3,360,AT19-1-3-360,core,Gobiidae,1,2,0.29408,0.051453
Pacific,Gulf of Panama,Saboga,AT19-1-3,360,AT19-1-3-360,core,Sin_identificar,1,2,0.29408,0.051453
Pacific,Gulf of Panama,Saboga,AT19-1-3,365,AT19-1-3-365,core,Gobiidae,3,3,0.30506,0.045389
Pacific,Gulf of Panama,Saboga,AT19-1-3,370,AT19-1-3-370,core,Gerreidae,1,4,0.27698,0.03025
Pacific,Gulf of Panama,Saboga,AT19-1-3,370,AT19-1-3-370,core,Atherinopsidae,1,4,0.27698,0.03025
Pacific,Gulf of Panama,Saboga,AT19-1-3,370,AT19-1-3-370,core,Sin_identificar,2,4,0.27698,0.03025
Pacific,Gulf of Panama,Saboga,AT19-1-3,375,AT19-1-3-375,core,Pomacentridae,1,7,0.3235,0.048466
Pacific,Gulf of Panama,Saboga,AT19-1-3,375,AT19-1-3-375,core,Haemulidae,1,7,0.3235,0.048466
Pacific,Gulf of Panama,Saboga,AT19-1-3,375,AT19-1-3-375,core,Gobiidae,4,7,0.3235,0.048466
Pacific,Gulf of Panama,Saboga,AT19-1-3,375,AT19-1-3-375,core,Sin_identificar,1,7,0.3235,0.048466
Pacific,Gulf of Panama,Saboga,AT19-1-3,380,AT19-1-3-380,core,Ophidiidae,1,5,0.29584,0.047448
Pacific,Gulf of Panama,Saboga,AT19-1-3,380,AT19-1-3-380,core,Gobiidae,2,5,0.29584,0.047448
Pacific,Gulf of Panama,Saboga,AT19-1-3,380,AT19-1-3-380,core,Gerreidae,1,5,0.29584,0.047448
Pacific,Gulf of Panama,Saboga,AT19-1-3,380,AT19-1-3-380,core,Sin_identificar,1,5,0.29584,0.047448
Pacific,Gulf of Panama,Saboga,AT19-1-3,385,AT19-1-3-385,core,.,0,0,0.27229,0.04911
Pacific,Gulf of Panama,Contadora,BF18-1-11,20,BF18-1-11-20,core,Gobiidae,1,3,0.29427,0.08379
Pacific,Gulf of Panama,Contadora,BF18-1-11,20,BF18-1-11-20,core,Haemulidae,2,3,0.29427,0.08379
Pacific,Gulf of Panama,Contadora,BF18-1-11,35,BF18-1-11-35,core,Ophidiidae,1,3,0.31098,0.0795
Pacific,Gulf of Panama,Contadora,BF18-1-11,35,BF18-1-11-35,core,Sciaenidae,1,3,0.31098,0.0795
Pacific,Gulf of Panama,Contadora,BF18-1-11,35,BF18-1-11-35,core,Gobiidae,1,3,0.31098,0.0795
Pacific,Gulf of Panama,Contadora,BF18-1-11,50,BF18-1-11-50,core,Gobiidae,1,1,0.28933,0.08208
Pacific,Gulf of Panama,Contadora,BF18-1-11,81,BF18-1-11-81,core,Apogonidae,1,1,0.15327,0.04217
Pacific,Gulf of Panama,Contadora,BF18-1-11,96,BF18-1-11-96,core,Scorpaenidae,1,8,0.28241,0.09161
Pacific,Gulf of Panama,Contadora,BF18-1-11,96,BF18-1-11-96,core,Labridae,1,8,0.28241,0.09161
