Family,MajorAxisLength,MinorAxisLength,Sample,Oto length (mm),Oto length (um),Type age,Region,Locality
Gobiidae,110.3133154,97.95271123,AT13-7-7,1.103133154,1103.133154,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,110.3873071,95.51372847,AT12-2-4,1.103873071,1103.873071,Holocene,Bocas,Sunset Point
Gobiidae,110.5656132,92.53896404,AT13-7-7,1.105656132,1105.656132,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,110.5952179,98.83579126,AT13-7-6,1.105952179,1105.952179,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,110.6170316,91.64570136,AT12-2-3,1.106170316,1106.170316,Holocene,Bocas,Sunset Point
Gobiidae,110.7021816,85.41910276,AT13-7-7,1.107021816,1107.021816,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,110.9439487,98.03682516,AT13-7-5,1.109439487,1109.439487,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,110.9693015,84.03114477,AT13-7-5,1.109693015,1109.693015,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,110.9872329,102.7082495,AT13-7-7,1.109872329,1109.872329,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,110.996394,89.83554097,AT12-2-4,1.10996394,1109.96394,Holocene,Bocas,Sunset Point
Gobiidae,110.9991299,97.701123,AT13-4-3,1.109991299,1109.991299,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,111.0223553,92.3811706,AT12-2-1,1.110223553,1110.223553,Holocene,Bocas,Sunset Point
Gobiidae,111.0704414,90.32960008,AT13-7-5,1.110704414,1110.704414,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,111.1410148,96.69504702,AT13-7-4,1.111410148,1111.410148,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,111.1639226,92.48043998,AT13-4-2,1.111639226,1111.639226,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,111.176828,97.77720296,AT13-7-7,1.11176828,1111.76828,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,111.2059028,84.02432364,AT13-7-5,1.112059028,1112.059028,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,111.3256177,91.54505784,AT13-4-3,1.113256177,1113.256177,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,111.353439,93.04347666,AT13-7-5,1.11353439,1113.53439,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,111.4786783,97.6364547,AT13-4-3,1.114786783,1114.786783,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,111.5796697,94.88606411,AT13-4-3,1.115796697,1115.796697,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,111.7219161,94.45349788,AT13-4-3,1.117219161,1117.219161,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,111.7512637,94.36338504,AT13-7-7,1.117512637,1117.512637,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,111.9143156,91.32991025,AT12-2-1,1.119143156,1119.143156,Holocene,Bocas,Sunset Point
Gobiidae,111.9176988,90.62026856,AT13-7-5,1.119176988,1119.176988,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,111.9957971,99.96172237,AT13-7-5,1.119957971,1119.957971,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,112.0131833,103.9525999,AT12-2-1,1.120131833,1120.131833,Holocene,Bocas,Sunset Point
Gobiidae,112.2315278,107.975903,AT13-7-7,1.122315278,1122.315278,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,112.3049387,94.0946022,AT13-7-5,1.123049387,1123.049387,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,112.3327383,94.37290425,AT12-2-1,1.123327383,1123.327383,Holocene,Bocas,Sunset Point
Gobiidae,112.3885769,92.70995369,AT13-7-6,1.123885769,1123.885769,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,112.4285817,100.6396675,AT12-2-2,1.124285817,1124.285817,Holocene,Bocas,Sunset Point
Gobiidae,112.488019,99.59349511,AT12-2-2,1.12488019,1124.88019,Holocene,Bocas,Sunset Point
Gobiidae,112.4946074,106.1522467,AT13-7-7,1.124946074,1124.946074,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,112.5134501,94.18785623,AT13-4-3,1.125134501,1125.134501,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,112.5919138,93.90078855,AT13-4-3,1.125919138,1125.919138,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,112.6276066,93.21977874,AT13-7-4,1.126276066,1126.276066,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,112.7003679,99.41456471,AT13-7-4,1.127003679,1127.003679,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,112.7869072,95.07873192,AT13-4-3,1.127869072,1127.869072,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,113.0770277,97.44882786,AT12-2-3,1.130770277,1130.770277,Holocene,Bocas,Sunset Point
Gobiidae,113.3704246,93.75133064,AT13-7-7,1.133704246,1133.704246,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,113.3828243,93.33884626,AT12-2-2,1.133828243,1133.828243,Holocene,Bocas,Sunset Point
Gobiidae,113.3914717,98.21820469,AT13-4-3,1.133914717,1133.914717,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,113.4132677,104.8727119,AT12-2-3,1.134132677,1134.132677,Holocene,Bocas,Sunset Point
Gobiidae,113.6546583,98.76973476,AT12-2-2,1.136546583,1136.546583,Holocene,Bocas,Sunset Point
Gobiidae,113.655288,96.65868395,AT13-7-6,1.13655288,1136.55288,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,113.6562045,89.33634361,AT13-7-4,1.136562045,1136.562045,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,113.7158128,94.22333141,AT13-7-2,1.137158128,1137.158128,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,113.8043726,95.8025428,AT13-7-6,1.138043726,1138.043726,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,113.8512126,99.26104936,AT12-2-3,1.138512126,1138.512126,Holocene,Bocas,Sunset Point
Gobiidae,114.0346107,95.23689071,AT13-7-5,1.140346107,1140.346107,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,114.0386354,93.32409062,AT13-7-7,1.140386354,1140.386354,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,114.3304558,92.31776704,AT13-7-7,1.143304558,1143.304558,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,114.4162799,100.5529314,AT13-7-5,1.144162799,1144.162799,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,114.4516835,98.13594603,AT13-7-4,1.144516835,1144.516835,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,114.471354,101.0553385,AT13-7-7,1.14471354,1144.71354,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,114.4893174,92.54412287,AT13-4-3,1.144893174,1144.893174,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,114.5151958,108.1334363,AT13-7-6,1.145151958,1145.151958,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,114.520602,92.49392223,AT13-7-4,1.14520602,1145.20602,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,114.5443203,97.47903112,AT13-7-5,1.145443203,1145.443203,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,114.5504199,92.57376155,AT13-7-4,1.145504199,1145.504199,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,114.6182247,100.0112453,AT13-7-5,1.146182247,1146.182247,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,114.698584,100.0906956,AT13-7-7,1.14698584,1146.98584,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,114.7047434,102.9694286,AT13-4-3,1.147047434,1147.047434,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,114.8210124,94.43830398,AT13-7-6,1.148210124,1148.210124,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,114.8325693,96.80224743,AT13-4-3,1.148325693,1148.325693,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,114.8380702,96.86301842,AT13-4-3,1.148380702,1148.380702,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,114.9882752,91.23522345,AT13-7-6,1.149882752,1149.882752,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,115.0737521,102.5054785,AT13-7-7,1.150737521,1150.737521,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,115.0799901,95.62875448,AT12-2-4,1.150799901,1150.799901,Holocene,Bocas,Sunset Point
Gobiidae,115.1028261,90.83270821,AT12-2-1,1.151028261,1151.028261,Holocene,Bocas,Sunset Point
Gobiidae,115.1194504,96.85874814,AT13-7-7,1.151194504,1151.194504,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,115.3429137,97.85968585,AT12-2-1,1.153429137,1153.429137,Holocene,Bocas,Sunset Point
Gobiidae,115.3579524,102.6535439,AT13-4-3,1.153579524,1153.579524,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,115.5833027,100.6854143,AT13-7-7,1.155833027,1155.833027,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,115.627592,97.64253202,AT12-2-4,1.15627592,1156.27592,Holocene,Bocas,Sunset Point
Gobiidae,115.7850813,88.97167329,AT13-7-5,1.157850813,1157.850813,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,115.7871195,99.44464197,AT13-7-7,1.157871195,1157.871195,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,115.8723542,100.6455484,AT13-4-3,1.158723542,1158.723542,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,115.9011094,95.42435113,AT13-7-6,1.159011094,1159.011094,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,115.9125677,99.09430163,AT13-7-7,1.159125677,1159.125677,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,116.0869228,104.1368645,AT13-4-3,1.160869228,1160.869228,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,116.1421413,96.87066681,AT13-4-3,1.161421413,1161.421413,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,116.1542331,95.58740146,AT13-7-7,1.161542331,1161.542331,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,116.2035382,97.49797199,AT13-7-2,1.162035382,1162.035382,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,116.2112845,99.84614636,AT13-4-3,1.162112845,1162.112845,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,116.2135071,99.63555087,AT13-7-7,1.162135071,1162.135071,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,116.2172126,95.96304905,AT13-7-7,1.162172126,1162.172126,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,116.218799,96.09650241,AT13-7-4,1.16218799,1162.18799,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,116.2382017,95.64605602,AT13-4-3,1.162382017,1162.382017,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,116.2963652,102.1595593,AT13-7-5,1.162963652,1162.963652,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,116.4305841,98.45630458,AT12-2-1,1.164305841,1164.305841,Holocene,Bocas,Sunset Point
Gobiidae,116.5682482,97.30496185,AT13-7-7,1.165682482,1165.682482,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,116.7677139,98.22522088,AT13-4-3,1.167677139,1167.677139,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,116.7758366,95.35361606,AT12-2-2,1.167758366,1167.758366,Holocene,Bocas,Sunset Point
Gobiidae,116.8588965,98.62877686,AT12-2-4,1.168588965,1168.588965,Holocene,Bocas,Sunset Point
Gobiidae,116.8717388,100.5029987,AT13-7-5,1.168717388,1168.717388,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,116.8788131,99.20531161,AT13-7-6,1.168788131,1168.788131,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,117.0443141,105.3073477,AT13-7-5,1.170443141,1170.443141,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,117.0526255,96.90883517,AT13-4-3,1.170526255,1170.526255,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,117.0850007,93.63252484,AT13-4-3,1.170850007,1170.850007,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,117.2017355,97.53158907,AT13-7-5,1.172017355,1172.017355,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,117.3370891,98.70450074,AT13-7-5,1.173370891,1173.370891,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,117.4410345,101.7514846,AT12-2-3,1.174410345,1174.410345,Holocene,Bocas,Sunset Point
Gobiidae,117.6332758,102.195233,AT13-7-6,1.176332758,1176.332758,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,117.634563,92.73343621,AT12-2-1,1.17634563,1176.34563,Holocene,Bocas,Sunset Point
Gobiidae,117.6501555,99.80662762,AT13-4-3,1.176501555,1176.501555,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,117.7303531,100.3280617,AT13-7-7,1.177303531,1177.303531,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,117.8646042,98.50314103,AT13-7-5,1.178646042,1178.646042,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,118.2049509,98.31001793,AT13-7-4,1.182049509,1182.049509,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,118.3337226,95.74918442,AT13-7-4,1.183337226,1183.337226,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,118.507138,104.6306915,AT13-4-3,1.18507138,1185.07138,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,118.6754402,100.9052344,AT13-4-3,1.186754402,1186.754402,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,118.9043543,94.35078816,AT13-4-3,1.189043543,1189.043543,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,118.9183596,103.1388172,AT13-4-2,1.189183596,1189.183596,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,119.0891462,102.6229262,AT13-7-4,1.190891462,1190.891462,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,119.1222514,99.94529538,AT13-7-7,1.191222514,1191.222514,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,119.1803406,105.5871479,AT13-7-7,1.191803406,1191.803406,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,119.3276372,106.4281378,AT12-2-2,1.193276372,1193.276372,Holocene,Bocas,Sunset Point
Gobiidae,119.3800427,105.4039488,AT13-7-6,1.193800427,1193.800427,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,119.4311477,93.91060692,AT13-4-3,1.194311477,1194.311477,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,119.5265581,102.6617605,AT13-4-3,1.195265581,1195.265581,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,119.651368,100.4818699,AT13-7-5,1.19651368,1196.51368,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,119.7535428,109.3745881,AT13-7-7,1.197535428,1197.535428,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,119.7935167,111.6929585,AT13-7-5,1.197935167,1197.935167,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,119.8563077,111.1642555,AT13-7-7,1.198563077,1198.563077,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,119.9809459,112.6807107,AT13-7-6,1.199809459,1199.809459,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,120.0568332,103.3592118,AT13-4-3,1.200568332,1200.568332,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,120.0568426,94.30468543,AT13-7-5,1.200568426,1200.568426,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,120.1357443,103.0886137,AT13-4-3,1.201357443,1201.357443,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,120.1798287,97.89066056,AT13-7-5,1.201798287,1201.798287,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,120.1899303,105.7806862,AT13-4-3,1.201899303,1201.899303,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,120.2901533,99.52206174,AT13-7-6,1.202901533,1202.901533,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,120.3246062,110.7782956,AT13-4-2,1.203246062,1203.246062,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,120.5102345,99.94176303,AT12-2-3,1.205102345,1205.102345,Holocene,Bocas,Sunset Point
Gobiidae,120.5274128,103.5871144,AT13-4-3,1.205274128,1205.274128,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,120.5446314,101.9536446,AT13-4-3,1.205446314,1205.446314,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,120.6762167,98.3861962,AT13-7-7,1.206762167,1206.762167,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,120.8006246,99.16945303,AT12-2-4,1.208006246,1208.006246,Holocene,Bocas,Sunset Point
Gobiidae,120.8038722,105.6878327,AT13-4-3,1.208038722,1208.038722,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,120.8655726,109.7845276,AT13-7-6,1.208655726,1208.655726,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,120.8688003,105.2381288,AT13-7-6,1.208688003,1208.688003,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,120.9544394,106.0728819,AT12-2-2,1.209544394,1209.544394,Holocene,Bocas,Sunset Point
Gobiidae,121.2265654,102.7211063,AT12-2-4,1.212265654,1212.265654,Holocene,Bocas,Sunset Point
Gobiidae,121.3274803,106.9959068,AT13-7-4,1.213274803,1213.274803,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,121.3440089,105.3858249,AT13-4-3,1.213440089,1213.440089,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,121.3496786,93.74916865,AT12-2-3,1.213496786,1213.496786,Holocene,Bocas,Sunset Point
Gobiidae,121.5226916,114.5709948,AT13-7-7,1.215226916,1215.226916,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,121.7651087,109.9711505,AT13-7-6,1.217651087,1217.651087,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,121.7768446,103.5241341,AT13-7-6,1.217768446,1217.768446,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,121.7838247,103.6283041,AT13-7-5,1.217838247,1217.838247,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,121.81647,99.96377914,AT13-7-4,1.2181647,1218.1647,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,121.8530439,106.0204869,AT13-4-3,1.218530439,1218.530439,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,121.8933707,108.7126095,AT13-7-4,1.218933707,1218.933707,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,121.9333334,101.5370499,AT13-7-5,1.219333334,1219.333334,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,121.9819675,97.61474101,AT13-7-6,1.219819675,1219.819675,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,122.0850515,102.042705,AT13-7-7,1.220850515,1220.850515,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,122.1192594,105.7390245,AT13-7-2,1.221192594,1221.192594,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,122.1523658,98.85406863,AT12-2-3,1.221523658,1221.523658,Holocene,Bocas,Sunset Point
Gobiidae,122.1759886,101.740724,AT13-4-3,1.221759886,1221.759886,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,122.1808522,103.0657084,AT13-7-5,1.221808522,1221.808522,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,122.2852106,94.0826066,AT13-7-7,1.222852106,1222.852106,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,122.4808919,102.4534982,AT13-7-7,1.224808919,1224.808919,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,122.4999856,99.4663306,AT13-4-3,1.224999856,1224.999856,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,122.5285588,103.7113233,AT13-7-5,1.225285588,1225.285588,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,122.5315512,114.0239378,AT13-7-6,1.225315512,1225.315512,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,122.7130472,99.85658669,AT12-2-4,1.227130472,1227.130472,Holocene,Bocas,Sunset Point
Gobiidae,122.7463056,104.8549873,AT13-4-3,1.227463056,1227.463056,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,122.9199269,98.90688541,AT13-7-5,1.229199269,1229.199269,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,122.9901025,114.0816279,AT13-7-4,1.229901025,1229.901025,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,123.1442873,103.6229752,AT13-4-2,1.231442873,1231.442873,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,123.2134713,101.208939,AT13-7-6,1.232134713,1232.134713,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,123.3145698,106.9697419,AT13-4-2,1.233145698,1233.145698,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,123.3305578,106.3533553,AT13-4-3,1.233305578,1233.305578,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,123.3379333,103.1637424,AT12-2-2,1.233379333,1233.379333,Holocene,Bocas,Sunset Point
Gobiidae,123.6647438,103.4335204,AT13-4-3,1.236647438,1236.647438,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,123.7754703,107.5478227,AT13-7-7,1.237754703,1237.754703,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,123.7852215,100.3041565,AT13-7-4,1.237852215,1237.852215,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,123.8237037,106.356722,AT13-4-3,1.238237037,1238.237037,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,123.9627415,106.1698088,AT13-7-7,1.239627415,1239.627415,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,124.0289006,109.919891,AT13-7-7,1.240289006,1240.289006,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,124.6785368,105.2803782,AT13-7-7,1.246785368,1246.785368,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,124.7241647,99.48295155,AT13-7-7,1.247241647,1247.241647,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,124.8657241,107.1579949,AT12-2-1,1.248657241,1248.657241,Holocene,Bocas,Sunset Point
Gobiidae,124.9025565,108.0674693,AT12-2-3,1.249025565,1249.025565,Holocene,Bocas,Sunset Point
Gobiidae,125.3361747,107.6037414,AT13-7-5,1.253361747,1253.361747,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,125.3903694,111.9403635,AT13-7-2,1.253903694,1253.903694,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,125.4387893,104.8144623,AT13-7-7,1.254387893,1254.387893,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,125.6464013,112.8898252,AT13-4-3,1.256464013,1256.464013,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,125.6786553,94.50202312,AT13-7-6,1.256786553,1256.786553,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,125.7452104,106.7487407,AT13-4-3,1.257452104,1257.452104,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,125.7524804,104.9414288,AT12-2-3,1.257524804,1257.524804,Holocene,Bocas,Sunset Point
Gobiidae,125.7785175,115.1555455,AT13-2-8,1.257785175,1257.785175,Holocene,Bocas,Sweet Bocas Trench 1
Gobiidae,125.8456779,106.0417427,AT13-7-7,1.258456779,1258.456779,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,125.9829356,103.2349343,AT12-2-3,1.259829356,1259.829356,Holocene,Bocas,Sunset Point
Gobiidae,126.0334967,106.4394302,AT13-4-3,1.260334967,1260.334967,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,126.0520811,102.721094,AT12-2-4,1.260520811,1260.520811,Holocene,Bocas,Sunset Point
Gobiidae,126.1054494,104.5910929,AT13-7-7,1.261054494,1261.054494,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,126.1764877,113.4789082,AT13-7-7,1.261764877,1261.764877,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,126.2773509,101.9324171,AT13-7-4,1.262773509,1262.773509,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,126.3144327,108.5028065,AT13-4-3,1.263144327,1263.144327,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,126.5378508,101.716063,AT13-7-7,1.265378508,1265.378508,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,126.6129915,111.8376915,AT13-7-4,1.266129915,1266.129915,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,126.6917583,109.4568563,AT13-7-6,1.266917583,1266.917583,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,126.8849139,109.723735,AT12-2-2,1.268849139,1268.849139,Holocene,Bocas,Sunset Point
Gobiidae,126.9948906,113.6311889,AT13-7-6,1.269948906,1269.948906,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,127.0418638,109.7180402,AT13-4-3,1.270418638,1270.418638,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,127.1119366,108.4025012,AT13-7-7,1.271119366,1271.119366,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,127.3330145,103.1010942,AT13-7-4,1.273330145,1273.330145,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,127.3720979,111.4781787,AT12-2-2,1.273720979,1273.720979,Holocene,Bocas,Sunset Point
Gobiidae,127.3916142,106.2103049,AT13-4-3,1.273916142,1273.916142,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,127.4427815,101.5080815,AT12-2-3,1.274427815,1274.427815,Holocene,Bocas,Sunset Point
Gobiidae,127.492183,100.9752103,AT13-7-6,1.27492183,1274.92183,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,127.7648619,104.1761545,AT13-7-5,1.277648619,1277.648619,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,127.7918844,119.004568,AT13-7-6,1.277918844,1277.918844,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,127.8559839,108.757031,AT13-4-3,1.278559839,1278.559839,Holocene,Bocas,Sweet Bocas Trench 3
Gobiidae,127.9533532,103.7687984,AT13-7-6,1.279533532,1279.533532,Holocene,Bocas,Sweet Bocas Trench 6
Gobiidae,128.310686,108.8128733,AT13-7-7,1.28310686,1283.10686,Holocene,Bocas,Sweet Bocas Trench 6
